7 1
210 1 0
1 1 2 0
20 2 4 5 7 1 3 6 0
5 2 4 5 7 1 6 3 0
7 2 4 5 7 3 1 6 0
4 2 4 5 7 3 6 1 0
3 2 4 5 7 6 1 3 0
4 2 4 5 7 6 3 1 0
1 2 4 6 1 3 5 7 0
1 2 4 6 1 3 7 5 0
3 2 4 6 1 5 3 7 0
1 2 4 6 1 5 7 0
5 2 4 6 1 5 7 3 0
2 2 4 6 1 7 5 3 0
1 2 4 6 3 1 5 7 0
2 2 4 6 3 5 1 7 0
1 2 4 6 3 7 1 5 0
2 2 4 6 5 1 7 3 0
1 2 4 6 5 3 1 7 0
1 2 4 6 5 3 7 1 0
2 2 4 6 5 7 3 1 0
3 2 4 6 7 3 5 1 0
1 2 4 6 7 5 1 3 0
1 2 4 7 1 0
1 2 4 7 1 3 6 0
8 2 4 7 1 5 3 6 0
2 2 4 7 1 5 6 3 0
1 2 4 7 1 6 3 0
2 2 4 7 1 6 3 5 0
1 2 4 7 1 6 5 3 0
1 2 4 7 3 1 5 6 0
1 2 4 7 3 1 6 5 0
25 2 4 7 3 5 1 6 0
2 2 4 7 3 5 6 1 0
1 2 4 7 5 0
15 2 4 7 5 1 3 6 0
11 2 4 7 5 1 6 3 0
4 2 4 7 5 3 1 6 0
1 2 4 7 5 3 6 1 0
3 2 4 7 5 6 1 3 0
5 2 4 7 5 6 3 1 0
3 2 4 7 6 1 5 3 0
1 2 4 7 6 5 1 3 0
2 2 4 7 6 5 3 1 0
57 2 5 0
3 2 5 1 3 4 6 7 0
1 2 5 1 3 6 4 7 0
1 2 5 1 3 6 7 0
5 2 5 1 3 7 4 6 0
2 2 5 1 4 3 6 7 0
7 2 5 1 4 3 7 6 0
1 2 5 1 4 6 7 3 0
29 2 5 1 4 7 3 6 0
9 2 5 1 4 7 6 3 0
2 2 5 1 6 3 4 7 0
4 2 5 1 6 3 7 4 0
2 2 5 1 6 4 3 7 0
17 2 5 1 6 4 7 3 0
1 2 5 1 6 7 4 3 0
1 2 5 1 7 3 4 6 0
7 2 5 1 7 4 3 6 0
2 2 5 1 7 4 6 3 0
1 2 5 1 7 6 3 4 0
9 2 5 3 0
4 2 5 3 1 4 6 7 0
2 2 5 3 1 4 7 6 0
3 2 5 3 1 6 4 7 0
1 2 5 3 1 6 7 4 0
1 2 5 3 1 7 4 6 0
3 2 5 3 4 1 6 7 0
7 2 5 3 4 1 7 6 0
5 2 5 3 4 6 1 7 0
4 2 5 3 4 7 1 6 0
2 2 5 3 6 0
13 2 5 3 6 1 4 7 0
3 2 5 3 6 1 7 4 0
6 2 5 3 6 4 1 7 0
1 2 5 3 6 7 1 4 0
2 2 5 3 6 7 4 1 0
1 2 5 3 7 1 6 0
8 2 5 3 7 4 1 6 0
1 2 5 3 7 4 6 1 0
1 2 5 3 7 6 1 4 0
9 2 5 4 0
4 2 5 4 1 3 6 7 0
7 2 5 4 1 3 7 6 0
1 2 5 4 1 6 0
1 2 5 4 1 6 3 7 0
1 2 5 4 1 6 7 0
3 2 5 4 1 6 7 3 0
32 2 5 4 1 7 3 6 0
7 2 5 4 1 7 6 3 0
1 2 5 4 3 0
4 2 5 4 3 1 6 7 0
6 2 5 4 3 1 7 6 0
6 2 5 4 3 6 1 7 0
3 2 5 4 3 6 7 1 0
6 2 5 4 3 7 1 6 0
2 2 5 4 3 7 6 1 0
2 2 5 4 6 1 3 7 0
2 2 5 4 6 1 7 3 0
1 2 5 4 6 3 7 1 0
1 2 5 4 6 7 1 3 0
2 2 5 4 6 7 3 1 0
1 2 5 4 7 1 0
34 2 5 4 7 1 3 6 0
9 2 5 4 7 1 6 3 0
26 2 5 4 7 3 1 6 0
3 2 5 4 7 3 6 1 0
2 2 5 4 7 6 1 3 0
4 2 5 4 7 6 3 1 0
3 2 5 6 0
2 2 5 6 1 3 4 7 0
3 2 5 6 1 3 7 4 0
3 2 5 6 1 4 7 3 0
3 2 5 6 3 0
5 2 5 6 3 1 4 7 0
5 2 5 6 3 4 1 7 0
4 2 5 6 3 4 7 1 0
2 2 5 6 3 7 1 4 0
2 2 5 6 4 1 3 7 0
3 2 5 6 4 1 7 3 0
2 2 5 6 4 3 1 7 0
1 2 5 6 4 3 7 0
1 2 5 6 4 7 1 3 0
2 2 5 6 7 4 1 3 0
2 2 5 6 7 4 3 1 0
3 2 5 7 0
1 2 5 7 1 3 4 6 0
1 2 5 7 1 3 6 4 0
1 2 5 7 1 4 3 0
6 2 5 7 1 4 3 6 0
1 2 5 7 1 4 6 3 0
1 2 5 7 1 6 3 4 0
4 2 5 7 3 4 1 6 0
1 2 5 7 3 6 1 4 0
2 2 5 7 3 6 4 1 0
7 2 5 7 4 1 3 6 0
1 2 5 7 4 1 6 0
5 2 5 7 4 1 6 3 0
5 2 5 7 4 3 1 6 0
1 2 5 7 4 3 6 1 0
1 2 5 7 4 6 1 3 0
4 2 5 7 4 6 3 1 0
2 2 5 7 6 1 4 3 0
1 2 5 7 6 4 1 3 0
110 2 6 0
2 2 6 1 0
1 2 6 1 3 0
2 2 6 1 3 4 5 7 0
1 2 6 1 3 4 7 5 0
1 2 6 1 3 5 4 7 0
1 2 6 1 3 5 7 4 0
5 2 6 1 3 7 4 5 0
1 2 6 1 3 7 5 4 0
1 2 6 1 4 3 5 7 0
1 2 6 1 4 3 7 5 0
2 2 6 1 4 5 3 7 0
4 2 6 1 4 5 7 3 0
1 2 6 1 4 7 3 5 0
1 2 6 1 4 7 5 3 0
1 2 6 1 5 0
1 2 6 1 5 3 4 7 0
1 2 6 1 5 4 0
4 2 6 1 5 4 3 7 0
22 2 6 1 5 4 7 3 0
1 2 6 1 7 3 4 5 0
52 2 6 3 0
1 2 6 3 1 0
3 2 6 3 1 4 5 7 0
7 2 6 3 1 4 7 5 0
20 2 6 3 1 5 4 7 0
2 2 6 3 1 5 7 4 0
6 2 6 3 1 7 4 5 0
1 2 6 3 1 7 5 0
2 2 6 3 1 7 5 4 0
2 2 6 3 4 0
12 2 6 3 4 1 5 7 0
5 2 6 3 4 1 7 5 0
8 2 6 3 4 5 1 7 0
2 2 6 3 4 5 7 1 0
3 2 6 3 4 7 1 5 0
5 2 6 3 4 7 5 1 0
1 2 6 3 5 0
24 2 6 3 5 1 4 7 0
2 2 6 3 5 1 7 4 0
12 2 6 3 5 4 1 7 0
3 2 6 3 5 4 7 1 0
1 2 6 3 7 0
3 2 6 3 7 1 4 5 0
1 2 6 3 7 1 5 0
2 2 6 3 7 1 5 4 0
2 2 6 3 7 4 1 5 0
25 2 6 3 7 4 5 1 0
1 2 6 3 7 5 1 0
8 2 6 3 7 5 1 4 0
4 2 6 3 7 5 4 1 0
3 2 6 4 0
1 2 6 4 1 3 5 7 0
1 2 6 4 1 3 7 5 0
1 2 6 4 1 5 3 7 0
3 2 6 4 1 5 7 3 0
1 2 6 4 1 7 3 5 0
3 2 6 4 3 1 5 7 0
1 2 6 4 3 5 1 7 0
1 2 6 4 3 7 1 5 0
3 2 6 4 3 7 5 1 0
5 2 6 4 5 1 3 7 0
6 2 6 4 5 1 7 3 0
1 2 6 4 5 3 1 7 0
3 2 6 4 5 3 7 1 0
1 2 6 4 5 7 1 3 0
3 2 6 4 5 7 3 1 0
2 2 6 4 7 1 3 5 0
1 2 6 4 7 1 5 3 0
4 2 6 4 7 3 1 5 0
1 2 6 4 7 3 5 1 0
4 2 6 4 7 5 1 3 0
2 2 6 4 7 5 3 1 0
1 2 6 5 0
1 2 6 5 1 3 4 7 0
2 2 6 5 1 4 3 7 0
8 2 6 5 1 4 7 3 0
1 2 6 5 1 7 3 4 0
1 2 6 5 3 0
6 2 6 5 3 1 4 7 0
3 2 6 5 3 1 7 4 0
4 2 6 5 3 4 1 7 0
2 2 6 5 4 3 1 7 0
1 2 6 5 4 7 1 0
1 2 6 5 4 7 1 3 0
2 2 6 5 4 7 3 1 0
1 2 6 5 7 1 4 3 0
1 2 6 5 7 3 0
2 2 6 5 7 3 4 1 0
1 2 6 5 7 4 1 3 0
1 2 6 5 7 4 3 1 0
3 2 6 7 0
1 2 6 7 1 3 4 5 0
1 2 6 7 1 4 3 0
1 2 6 7 1 4 5 3 0
1 2 6 7 1 5 3 4 0
1 2 6 7 1 5 4 0
2 2 6 7 3 1 4 5 0
1 2 6 7 3 1 5 4 0
1 2 6 7 3 4 0
2 2 6 7 3 4 1 5 0
7 2 6 7 3 4 5 1 0
1 2 6 7 3 5 1 4 0
2 2 6 7 4 1 5 3 0
1 2 6 7 4 3 1 5 0
1 2 6 7 4 3 5 1 0
3 2 6 7 4 5 1 3 0
4 2 6 7 5 1 3 4 0
1 2 6 7 5 1 4 3 0
1 2 6 7 5 3 1 4 0
1 2 6 7 5 3 4 1 0
2 2 6 7 5 4 1 3 0
1 2 6 7 5 4 3 1 0
102 2 7 0
2 2 7 1 0
2 2 7 1 3 4 6 5 0
2 2 7 1 4 5 6 3 0
1 2 7 1 5 3 4 0
1 2 7 1 5 3 4 6 0
9 2 7 1 5 4 3 6 0
2 2 7 1 5 4 6 3 0
1 2 7 1 5 6 3 4 0
1 2 7 1 6 4 5 3 0
1 2 7 1 6 5 4 0
3 2 7 1 6 5 4 3 0
5 2 7 3 0
1 2 7 3 1 5 6 4 0
2 2 7 3 4 1 5 6 0
20 2 7 3 4 5 1 6 0
3 2 7 3 4 5 6 1 0
1 2 7 3 4 6 5 1 0
3 2 7 3 5 1 4 6 0
2 2 7 3 5 1 6 0
2 2 7 3 5 1 6 4 0
6 2 7 3 5 4 1 6 0
2 2 7 3 5 6 1 0
1 2 7 3 5 6 4 1 0
2 2 7 3 6 1 4 5 0
5 2 7 3 6 5 1 4 0
3 2 7 3 6 5 4 1 0
5 2 7 4 0
1 2 7 4 1 3 6 5 0
1 2 7 4 1 5 0
7 2 7 4 1 5 3 6 0
3 2 7 4 1 5 6 3 0
1 2 7 4 1 6 5 3 0
1 2 7 4 3 1 5 6 0
13 2 7 4 3 5 1 6 0
2 2 7 4 3 5 6 1 0
1 2 7 4 3 6 1 5 0
5 2 7 4 5 0
28 2 7 4 5 1 3 6 0
20 2 7 4 5 1 6 3 0
7 2 7 4 5 3 1 6 0
3 2 7 4 5 3 6 1 0
9 2 7 4 5 6 1 3 0
6 2 7 4 5 6 3 1 0
1 2 7 4 6 1 5 3 0
2 2 7 4 6 3 5 1 0
2 2 7 4 6 5 1 3 0
3 2 7 4 6 5 3 1 0
6 2 7 5 0
3 2 7 5 1 3 4 6 0
1 2 7 5 1 3 6 4 0
7 2 7 5 1 4 3 6 0
5 2 7 5 1 4 6 3 0
2 2 7 5 1 6 3 0
4 2 7 5 1 6 3 4 0
1 2 7 5 1 6 4 0
4 2 7 5 1 6 4 3 0
2 2 7 5 3 4 1 6 0
1 2 7 5 3 4 6 1 0
15 2 7 5 4 1 3 6 0
17 2 7 5 4 1 6 3 0
9 2 7 5 4 3 1 6 0
2 2 7 5 4 3 6 1 0
6 2 7 5 4 6 1 3 0
9 2 7 5 4 6 3 1 0
2 2 7 5 6 1 4 3 0
1 2 7 5 6 3 1 4 0
1 2 7 5 6 3 4 1 0
2 2 7 5 6 4 3 1 0
8 2 7 6 0
1 2 7 6 1 3 4 5 0
2 2 7 6 1 4 3 5 0
4 2 7 6 1 5 4 3 0
2 2 7 6 3 0
1 2 7 6 3 1 4 5 0
1 2 7 6 3 1 5 4 0
1 2 7 6 3 4 1 5 0
2 2 7 6 3 4 5 1 0
4 2 7 6 3 5 1 4 0
4 2 7 6 3 5 4 1 0
1 2 7 6 4 1 5 3 0
6 2 7 6 4 5 1 3 0
1 2 7 6 4 5 3 1 0
1 2 7 6 5 1 3 0
3 2 7 6 5 1 4 3 0
1 2 7 6 5 3 4 1 0
2 2 7 6 5 4 3 1 0
3819 3 0
40 3 1 0
2 3 1 2 0
1 3 1 2 4 5 7 6 0
2 3 1 2 5 4 6 7 0
3 3 1 2 5 6 4 7 0
1 3 1 2 6 4 7 5 0
3 3 1 2 6 5 4 7 0
1 3 1 2 6 7 4 0
1 3 1 2 7 4 5 6 0
2 3 1 4 0
1 3 1 4 2 6 5 7 0
1 3 1 4 5 0
1 3 1 4 5 2 7 6 0
3 3 1 4 5 6 2 7 0
3 3 1 4 5 6 7 2 0
2 3 1 4 5 7 6 2 0
1 3 1 4 6 0
3 3 1 4 6 2 5 7 0
3 3 1 4 6 5 2 7 0
2 3 1 4 6 5 7 2 0
1 3 1 4 6 7 5 2 0
2 3 1 4 7 2 5 6 0
1 3 1 4 7 5 6 2 0
5 3 1 5 0
1 3 1 5 2 4 6 7 0
1 3 1 5 2 4 7 6 0
5 3 1 5 2 6 4 7 0
4 3 1 5 4 2 6 7 0
2 3 1 5 4 2 7 6 0
1 3 1 5 4 6 0
9 3 1 5 4 6 2 7 0
10 3 1 5 4 6 7 2 0
5 3 1 5 4 7 2 6 0
8 3 1 5 4 7 6 2 0
14 3 1 5 6 0
8 3 1 5 6 2 4 7 0
6 3 1 5 6 2 7 4 0
33 3 1 5 6 4 2 7 0
11 3 1 5 6 4 7 2 0
2 3 1 5 6 7 2 4 0
6 3 1 5 6 7 4 2 0
1 3 1 5 7 4 2 6 0
8 3 1 5 7 4 6 2 0
3 3 1 5 7 6 4 2 0
775 3 1 6 0
1 3 1 6 2 0
4 3 1 6 2 4 5 7 0
3 3 1 6 2 4 7 5 0
12 3 1 6 2 5 4 7 0
1 3 1 6 2 5 7 4 0
1 3 1 6 2 7 4 0
3 3 1 6 2 7 4 5 0
3 3 1 6 4 0
8 3 1 6 4 2 5 7 0
2 3 1 6 4 2 7 5 0
22 3 1 6 4 5 2 7 0
33 3 1 6 4 5 7 2 0
2 3 1 6 4 7 2 5 0
8 3 1 6 4 7 5 2 0
35 3 1 6 5 0
1 3 1 6 5 2 4 0
46 3 1 6 5 2 4 7 0
2 3 1 6 5 2 7 4 0
1 3 1 6 5 4 0
90 3 1 6 5 4 2 7 0
86 3 1 6 5 4 7 2 0
3 3 1 6 5 7 0
5 3 1 6 5 7 2 4 0
32 3 1 6 5 7 4 2 0
2 3 1 6 7 0
1 3 1 6 7 2 4 5 0
2 3 1 6 7 2 5 4 0
1 3 1 6 7 4 2 0
4 3 1 6 7 4 2 5 0
7 3 1 6 7 4 5 2 0
2 3 1 6 7 5 2 4 0
14 3 1 6 7 5 4 2 0
4 3 1 7 0
1 3 1 7 2 5 6 4 0
4 3 1 7 4 5 6 2 0
1 3 1 7 6 2 5 4 0
1 3 1 7 6 4 5 2 0
2 3 1 7 6 5 4 2 0
67 3 2 0
5 3 2 1 0
1 3 2 1 4 5 6 7 0
1 3 2 1 4 6 5 7 0
1 3 2 1 4 6 7 5 0
2 3 2 1 5 4 6 7 0
2 3 2 1 5 4 7 6 0
1 3 2 1 5 6 4 7 0
2 3 2 1 6 0
2 3 2 1 6 4 5 7 0
1 3 2 1 6 4 7 5 0
7 3 2 1 6 5 4 7 0
3 3 2 1 7 4 5 6 0
1 3 2 4 0
1 3 2 4 1 5 7 6 0
3 3 2 4 1 6 5 7 0
1 3 2 4 1 6 7 5 0
2 3 2 4 5 1 6 7 0
1 3 2 4 5 1 7 6 0
3 3 2 4 5 6 1 7 0
