Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
MINNEAPOLIS W-7 P-07,Lisa Goodman,skipped,skipped,1,5
