file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/FochabersLhanbrydeWard_moray12-04.csv,5,['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/ElginCitySouthWard_moray12-07.csv,4,['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/SpeysideGlenlivetWard_moray12-01.csv,6,['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)'],['Fiona Jane MURDOCH (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/clackmannanshire12-ballots/ClackmannanshireNorth_clacks12-02.csv,8,['(SNP) Donald BALSILLIE'],['(Ind) Archie DRUMMOND'],['(Lab) Robert MCGILL'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND'],['(Ind) Archie DRUMMOND']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/clackmannanshire12-ballots/ClackmannanshireSouth_clacks12-04.csv,5,['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/clackmannanshire12-ballots/ClackmannanshireEast_clacks12-05.csv,4,['(Con) Alastair CAMPBELL'],['(Lab) Kathleen MARTIN'],['(Con) Alastair CAMPBELL'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Con) Alastair CAMPBELL'],['(Lab) Kathleen MARTIN'],['(Con) Alastair CAMPBELL'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN'],['(Lab) Kathleen MARTIN']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/clackmannanshire12-ballots/ClackmannanshireCentral_clacks12-03.csv,6,['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/clackmannanshire12-ballots/ClackmannanshireWest_clacks12-01.csv,7,['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward04-Arran_Preference-Profile-Arran_copy.csv,6,['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Steve GARRAWAY (SNP)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Tom YOUNG (Ind)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Tom YOUNG (Ind)'],['Timothy BILLINGS (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,10,['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Scott GALLACHER (Con)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Scott GALLACHER (Con)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Scott GALLACHER (Con)'],['Shaun MACAULAY (SNP)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,7,['Tony GURNEY (SNP)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Tony GURNEY (SNP)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)'],['Amanda KERR (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy.csv,7,['Christina LARSEN (SNP)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Matthew MCLEAN (Con)'],['Robert FOSTER (Lab)'],['Christina LARSEN (SNP)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Matthew MCLEAN (Con)'],['Robert FOSTER (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward08-IrvineEast_Preference-Profile-Irvine-East_copy.csv,7,['Marie BURNS (SNP)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Marie BURNS (SNP)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)'],['Nairn MCDONALD (Labour and Co-operative Party)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward01-NorthCoast_Preference-Profile-North-Coast_copy.csv,12,['Eleanor COLLIER (SNP)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward06-Kilwinning_Preference-Profile-Kilwinning_copy.csv,6,['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Ward02-GarnockValley_Preference-Profile-Garnock-Valley_copy.csv,11,['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/n-ayrshire22/Preference-Profile-Saltcoats-and-Stevenston_copy.csv,8,['Jean MCCLUNG (SNP)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/highland17-ballots/Ward3-WickandEastCaithness_highland17-03.csv,9,['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/highland17-ballots/Ward8-DingwallandSeaforth_highland17-08.csv,7,['Graham Alexander MACKENZIE (SNP)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)'],['Graham Alexander MACKENZIE (SNP)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/highland17-ballots/Ward20-BadenochandStrathspey_highland17-20.csv,8,['John BRUCE (Con)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['John BRUCE (Con)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/highland17-ballots/Ward15-InvernessNess-side_highland17-15.csv,6,['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/highland17-ballots/Ward10-Eileana'Cheo_highland17-10.csv,12,['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)']
