voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,John DAVIDSON The Pensioner's Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,John DAVIDSON The Pensioner's Party (UNKNOWN),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,John DAVIDSON The Pensioner's Party (UNKNOWN),Jacci STOYLE (LD),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,skipped,,9
16,John DAVIDSON The Pensioner's Party (UNKNOWN),Jacci STOYLE (LD),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,skipped,,9
17,John DAVIDSON The Pensioner's Party (UNKNOWN),Jacci STOYLE (LD),Jim CLOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
18,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
21,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
22,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
23,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
24,John DAVIDSON The Pensioner's Party (UNKNOWN),Graeme BROOKS (Con),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
25,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
28,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),Graeme BROOKS (Con),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,,9
29,John DAVIDSON The Pensioner's Party (UNKNOWN),Philomena DONNACHIE (Alba),Jim CLOCHERTY (Lab),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,,9
30,John DAVIDSON The Pensioner's Party (UNKNOWN),Jim CLOCHERTY (Lab),Graeme BROOKS (Con),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,,9
31,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),Elizabeth ROBERTSON (SNP),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,,9
32,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jim CLOCHERTY (Lab),Jenn SCOTT-MCCLAFFERTY (SNP),Jacci STOYLE (LD),Philomena DONNACHIE (Alba),Graeme BROOKS (Con),skipped,skipped,,9
33,John DAVIDSON The Pensioner's Party (UNKNOWN),Philomena DONNACHIE (Alba),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
34,John DAVIDSON The Pensioner's Party (UNKNOWN),Philomena DONNACHIE (Alba),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,skipped,,9
35,John DAVIDSON The Pensioner's Party (UNKNOWN),Philomena DONNACHIE (Alba),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
36,John DAVIDSON The Pensioner's Party (UNKNOWN),Philomena DONNACHIE (Alba),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
37,John DAVIDSON The Pensioner's Party (UNKNOWN),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
38,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Francesca BRENNAN (Lab),Jacci STOYLE (LD),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,,9
39,John DAVIDSON The Pensioner's Party (UNKNOWN),Jenn SCOTT-MCCLAFFERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
40,John DAVIDSON The Pensioner's Party (UNKNOWN),Jenn SCOTT-MCCLAFFERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
41,John DAVIDSON The Pensioner's Party (UNKNOWN),Jenn SCOTT-MCCLAFFERTY (SNP),Philomena DONNACHIE (Alba),Gillian MAXWELL (Ind),Jacci STOYLE (LD),Francesca BRENNAN (Lab),Graeme BROOKS (Con),skipped,skipped,,9
42,John DAVIDSON The Pensioner's Party (UNKNOWN),Jenn SCOTT-MCCLAFFERTY (SNP),Jim CLOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
43,John DAVIDSON The Pensioner's Party (UNKNOWN),Jenn SCOTT-MCCLAFFERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
44,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
45,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
46,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
47,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
48,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
49,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
50,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
51,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
52,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
53,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
54,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
55,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
56,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
57,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
58,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
59,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
60,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
61,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
62,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,skipped,,9
63,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),Graeme BROOKS (Con),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,,9
64,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),Philomena DONNACHIE (Alba),Graeme BROOKS (Con),Jim CLOCHERTY (Lab),Jenn SCOTT-MCCLAFFERTY (SNP),skipped,skipped,,9
65,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Graeme BROOKS (Con),Jacci STOYLE (LD),skipped,skipped,skipped,skipped,skipped,,9
66,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
67,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
68,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Francesca BRENNAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
69,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Francesca BRENNAN (Lab),Jacci STOYLE (LD),Graeme BROOKS (Con),skipped,skipped,skipped,skipped,,9
70,John DAVIDSON The Pensioner's Party (UNKNOWN),Gillian MAXWELL (Ind),Jacci STOYLE (LD),Jim CLOCHERTY (Lab),Graeme BROOKS (Con),Elizabeth ROBERTSON (SNP),Philomena DONNACHIE (Alba),skipped,skipped,,9
