Index,rank1,rank2,rank3,Num cands,Num seats
ER1030,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1031,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1032,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1033,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1034,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1035,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1036,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1037,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1038,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1039,GORDON REYNOLDS,GEORGE D. POTTER,skipped,3,1
ER1040,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1041,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1042,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1043,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1044,GEORGE D. POTTER,skipped,skipped,3,1
ER1045,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1046,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1047,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1048,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1049,GEORGE D. POTTER,skipped,skipped,3,1
ER1050,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1051,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1052,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1053,ROBERT HADDOCK,skipped,skipped,3,1
ER1054,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1055,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1056,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1057,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1058,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1059,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1060,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1061,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1062,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1063,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1064,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1065,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1066,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1067,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1068,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1069,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1070,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1071,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1072,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1073,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1074,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1075,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1076,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1077,GEORGE D. POTTER,skipped,skipped,3,1
ER1078,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1079,GORDON REYNOLDS,skipped,skipped,3,1
ER1080,GORDON REYNOLDS,skipped,skipped,3,1
ER1081,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1082,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1083,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1084,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1085,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1086,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1087,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1088,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1089,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1090,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1091,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1092,GORDON REYNOLDS,skipped,skipped,3,1
ER1093,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1094,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1095,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER1096,GORDON REYNOLDS,skipped,skipped,3,1
ER1097,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1098,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1099,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1100,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1101,GORDON REYNOLDS,skipped,skipped,3,1
ER1102,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1103,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1104,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1105,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1106,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1107,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1108,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1109,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1110,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1111,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1112,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1113,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1114,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1115,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1116,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1117,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1118,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1119,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1120,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1121,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1122,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1123,GORDON REYNOLDS,skipped,skipped,3,1
ER1124,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1125,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1126,GORDON REYNOLDS,skipped,skipped,3,1
ER1127,ROBERT HADDOCK,skipped,skipped,3,1
ER1128,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1129,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1130,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1131,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1132,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1133,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1134,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1135,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1136,GORDON REYNOLDS,skipped,skipped,3,1
ER1137,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1138,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1139,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1140,ROBERT HADDOCK,skipped,skipped,3,1
ER1141,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1142,GORDON REYNOLDS,skipped,skipped,3,1
ER1143,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1144,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1145,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1146,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1147,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1148,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1149,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER1150,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1151,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1152,ROBERT HADDOCK,skipped,skipped,3,1
ER1153,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1154,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1155,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1156,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1157,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1158,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1159,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1160,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1161,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1162,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1163,ROBERT HADDOCK,skipped,skipped,3,1
ER1164,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1165,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1166,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1167,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1168,ROBERT HADDOCK,skipped,skipped,3,1
ER1169,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1170,ROBERT HADDOCK,skipped,skipped,3,1
ER1171,ROBERT HADDOCK,skipped,skipped,3,1
ER1172,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1173,ROBERT HADDOCK,skipped,skipped,3,1
ER1174,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1175,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1176,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1177,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1178,GORDON REYNOLDS,skipped,skipped,3,1
ER1179,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1180,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1181,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1182,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1183,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1184,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1185,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1186,GORDON REYNOLDS,skipped,skipped,3,1
ER1187,ROBERT HADDOCK,skipped,skipped,3,1
ER1188,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1189,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1190,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1191,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1192,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1193,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1194,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1195,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1196,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1197,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1198,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1199,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1200,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1201,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1202,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1203,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1204,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER1205,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1206,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1207,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1208,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1209,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1210,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1211,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1212,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1213,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1214,GORDON REYNOLDS,skipped,skipped,3,1
ER1215,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1216,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1217,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1218,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1219,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1220,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1221,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1222,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1223,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1224,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1225,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1226,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1227,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1228,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1229,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1230,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1231,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1232,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1233,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1234,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1235,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1236,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1237,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1238,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1239,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1240,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1241,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1242,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1243,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1244,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1245,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1246,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1247,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1248,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1249,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1250,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1251,ROBERT HADDOCK,skipped,skipped,3,1
ER1252,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1253,GEORGE D. POTTER,skipped,skipped,3,1
ER1254,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1255,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1256,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1257,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1258,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1259,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1260,GORDON REYNOLDS,skipped,skipped,3,1
ER1261,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1262,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1263,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1264,GORDON REYNOLDS,skipped,skipped,3,1
ER1265,ROBERT HADDOCK,skipped,skipped,3,1
ER1266,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1267,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1268,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1269,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1270,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1271,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1272,GORDON REYNOLDS,skipped,skipped,3,1
ER1273,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1274,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1275,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1276,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1277,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER1278,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1279,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1280,GORDON REYNOLDS,skipped,skipped,3,1
ER1281,GORDON REYNOLDS,skipped,skipped,3,1
ER1282,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1283,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1284,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1285,GORDON REYNOLDS,skipped,skipped,3,1
ER1286,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1287,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1288,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1289,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1290,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1291,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1292,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1293,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1294,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1295,GORDON REYNOLDS,skipped,skipped,3,1
ER1296,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1297,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1298,GORDON REYNOLDS,skipped,skipped,3,1
ER1299,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1300,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1301,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1302,GEORGE D. POTTER,skipped,skipped,3,1
ER1303,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1304,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1305,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1306,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1307,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1308,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1309,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1310,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER1311,GORDON REYNOLDS,skipped,skipped,3,1
