voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Blake SHARP (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),Ben George LAWRIE (LD),skipped,skipped,skipped,skipped,,8
18,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),Ben George LAWRIE (LD),Beth WHITESIDE (SNP),Craig FOTHERINGHAM (Con),skipped,skipped,,8
19,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),skipped,skipped,skipped,skipped,skipped,,8
20,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Beth WHITESIDE (SNP),Calum NICOL (Con),Heather DORAN (Lab),skipped,skipped,,8
21,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,,8
22,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Beth WHITESIDE (SNP),Ben George LAWRIE (LD),Heather DORAN (Lab),skipped,skipped,skipped,,8
23,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Beth WHITESIDE (SNP),Ben George LAWRIE (LD),Heather DORAN (Lab),Craig FOTHERINGHAM (Con),skipped,skipped,,8
24,Blake SHARP (Alba),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Blake SHARP (Alba),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Blake SHARP (Alba),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Blake SHARP (Alba),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Blake SHARP (Alba),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Blake SHARP (Alba),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Blake SHARP (Alba),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Blake SHARP (Alba),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),skipped,skipped,skipped,skipped,skipped,,8
33,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),Ben George LAWRIE (LD),Craig FOTHERINGHAM (Con),skipped,skipped,,8
34,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),Ben George LAWRIE (LD),Calum NICOL (Con),skipped,skipped,,8
35,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),skipped,skipped,skipped,skipped,,8
36,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Heather DORAN (Lab),Craig FOTHERINGHAM (Con),skipped,skipped,,8
37,Blake SHARP (Alba),Lloyd MELVILLE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Heather DORAN (Lab),Craig FOTHERINGHAM (Con),skipped,skipped,,8
38,Blake SHARP (Alba),Lloyd MELVILLE (SNP),Heather DORAN (Lab),skipped,skipped,skipped,skipped,skipped,,8
39,Blake SHARP (Alba),Lloyd MELVILLE (SNP),Heather DORAN (Lab),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Calum NICOL (Con),skipped,skipped,,8
40,Blake SHARP (Alba),Lloyd MELVILLE (SNP),Ben George LAWRIE (LD),James Richard WHITEHEAD (Grn),skipped,skipped,skipped,skipped,,8
41,Blake SHARP (Alba),Beth WHITESIDE (SNP),Craig FOTHERINGHAM (Con),skipped,skipped,skipped,skipped,skipped,,8
42,Blake SHARP (Alba),Heather DORAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
43,Blake SHARP (Alba),Heather DORAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
44,Blake SHARP (Alba),Heather DORAN (Lab),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,,8
45,Blake SHARP (Alba),Heather DORAN (Lab),Ben George LAWRIE (LD),Calum NICOL (Con),James Richard WHITEHEAD (Grn),Beth WHITESIDE (SNP),skipped,skipped,,8
46,Blake SHARP (Alba),Ben George LAWRIE (LD),skipped,skipped,skipped,skipped,skipped,skipped,,8
47,Blake SHARP (Alba),Ben George LAWRIE (LD),Heather DORAN (Lab),skipped,skipped,skipped,skipped,skipped,,8
48,Blake SHARP (Alba),Ben George LAWRIE (LD),Lloyd MELVILLE (SNP),skipped,skipped,skipped,skipped,skipped,,8
49,Blake SHARP (Alba),Ben George LAWRIE (LD),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),Calum NICOL (Con),skipped,skipped,,8
50,Blake SHARP (Alba),James Richard WHITEHEAD (Grn),Beth WHITESIDE (SNP),Heather DORAN (Lab),Ben George LAWRIE (LD),Calum NICOL (Con),skipped,skipped,,8
51,Blake SHARP (Alba),Beth WHITESIDE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
52,Blake SHARP (Alba),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),skipped,skipped,skipped,skipped,skipped,,8
53,Blake SHARP (Alba),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),skipped,skipped,skipped,skipped,skipped,,8
54,Blake SHARP (Alba),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Craig FOTHERINGHAM (Con),Heather DORAN (Lab),skipped,skipped,,8
55,Blake SHARP (Alba),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),skipped,skipped,skipped,skipped,,8
56,Blake SHARP (Alba),Beth WHITESIDE (SNP),James Richard WHITEHEAD (Grn),Ben George LAWRIE (LD),Heather DORAN (Lab),Calum NICOL (Con),skipped,skipped,,8
57,Blake SHARP (Alba),Beth WHITESIDE (SNP),Craig FOTHERINGHAM (Con),Ben George LAWRIE (LD),James Richard WHITEHEAD (Grn),Heather DORAN (Lab),skipped,skipped,,8
