voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Bert THOMSON (Ind),Ian CRICHTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ross VETTRAINO (SNP),Jane KERR (LD),Glen MCGILL (Grn),Ian ROBERTSON (Ind),Derek NOBLE (Lab),Brian MILLS (Con),skipped,skipped,,10
13,Bert THOMSON (Ind),Ian CRICHTON (Ind),Derek NOBLE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),Derek NOBLE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),Glen MCGILL (Grn),Jane KERR (LD),Brian MILLS (Con),Ross VETTRAINO (SNP),Derek NOBLE (Lab),skipped,skipped,,10
24,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),Glen MCGILL (Grn),Brian MILLS (Con),skipped,skipped,skipped,skipped,skipped,,10
25,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ross VETTRAINO (SNP),Glen MCGILL (Grn),Brian MILLS (Con),Ian ROBERTSON (Ind),Jane KERR (LD),Derek NOBLE (Lab),skipped,skipped,,10
26,Bert THOMSON (Ind),Ian CRICHTON (Ind),Ross VETTRAINO (SNP),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Bert THOMSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Bert THOMSON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Ross VETTRAINO (SNP),Glen MCGILL (Grn),Derek NOBLE (Lab),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,,10
30,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Derek NOBLE (Lab),Glen MCGILL (Grn),Ross VETTRAINO (SNP),Ian CRICHTON (Ind),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,,10
31,Bert THOMSON (Ind),Ross VETTRAINO (SNP),Ian CRICHTON (Ind),Ian ROBERTSON (Ind),Glen MCGILL (Grn),Jane KERR (LD),Derek NOBLE (Lab),Brian MILLS (Con),skipped,skipped,,10
32,Bert THOMSON (Ind),Derek NOBLE (Lab),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Bert THOMSON (Ind),Derek NOBLE (Lab),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Bert THOMSON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Bert THOMSON (Ind),Ian ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Jane KERR (LD),Glen MCGILL (Grn),skipped,skipped,skipped,skipped,skipped,,10
41,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Jane KERR (LD),Glen MCGILL (Grn),Ross VETTRAINO (SNP),Brian MILLS (Con),Derek NOBLE (Lab),skipped,skipped,,10
42,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Brian MILLS (Con),Jane KERR (LD),skipped,skipped,skipped,skipped,skipped,,10
43,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Glen MCGILL (Grn),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,,10
44,Bert THOMSON (Ind),Ian ROBERTSON (Ind),Ian CRICHTON (Ind),Glen MCGILL (Grn),Jane KERR (LD),Brian MILLS (Con),Derek NOBLE (Lab),Ross VETTRAINO (SNP),skipped,skipped,,10
