voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
1,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
2,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
3,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
4,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
5,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
6,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
7,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
8,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
9,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
10,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
11,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
12,David BLANEY (Ind),Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
13,David BLANEY (Ind),Donnie STEELE (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
14,David BLANEY (Ind),Donnie STEELE (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
15,David BLANEY (Ind),Donnie STEELE (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
16,David BLANEY (Ind),Donnie STEELE (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
17,David BLANEY (Ind),Donnie STEELE (Ind),Lab,Calum MACAULAY (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
18,David BLANEY (Ind),Donnie STEELE (Ind),Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
19,David BLANEY (Ind),Donnie STEELE (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
20,David BLANEY (Ind),Donnie STEELE (Ind),SNP,SNP,Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
21,David BLANEY (Ind),Donnie STEELE (Ind),SNP,SNP,Calum MACAULAY (Ind),Peter CARLIN (Ind),Angus MACDONALD (Ind),Lab,ALLAN F MACLEOD (Ind),Eric WALLIS (Ind),Calum MACMILLAN (Ind),4,11
22,David BLANEY (Ind),Eric WALLIS (Ind),Peter CARLIN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
23,David BLANEY (Ind),Eric WALLIS (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
24,David BLANEY (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
25,David BLANEY (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
26,David BLANEY (Ind),Peter CARLIN (Ind),Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
27,David BLANEY (Ind),Peter CARLIN (Ind),Eric WALLIS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
28,David BLANEY (Ind),Peter CARLIN (Ind),Calum MACAULAY (Ind),Donnie STEELE (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
29,David BLANEY (Ind),Peter CARLIN (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Eric WALLIS (Ind),Calum MACMILLAN (Ind),skipped,skipped,skipped,skipped,skipped,4,11
30,David BLANEY (Ind),Peter CARLIN (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Lab,ALLAN F MACLEOD (Ind),SNP,Calum MACMILLAN (Ind),SNP,Donnie STEELE (Ind),Eric WALLIS (Ind),4,11
31,David BLANEY (Ind),Peter CARLIN (Ind),Angus MACDONALD (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
32,David BLANEY (Ind),Peter CARLIN (Ind),Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
33,David BLANEY (Ind),Peter CARLIN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
34,David BLANEY (Ind),Peter CARLIN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
35,David BLANEY (Ind),Peter CARLIN (Ind),SNP,Donnie STEELE (Ind),Calum MACAULAY (Ind),Calum MACMILLAN (Ind),skipped,skipped,skipped,skipped,skipped,4,11
36,David BLANEY (Ind),Peter CARLIN (Ind),SNP,Calum MACMILLAN (Ind),SNP,Lab,ALLAN F MACLEOD (Ind),Angus MACDONALD (Ind),Calum MACAULAY (Ind),Eric WALLIS (Ind),Donnie STEELE (Ind),4,11
37,David BLANEY (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
38,David BLANEY (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
39,David BLANEY (Ind),Calum MACAULAY (Ind),Donnie STEELE (Ind),Peter CARLIN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,11
40,David BLANEY (Ind),Calum MACAULAY (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
41,David BLANEY (Ind),Calum MACAULAY (Ind),Peter CARLIN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
42,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
43,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Donnie STEELE (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
44,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Peter CARLIN (Ind),Calum MACMILLAN (Ind),ALLAN F MACLEOD (Ind),Donnie STEELE (Ind),Eric WALLIS (Ind),SNP,SNP,Lab,4,11
45,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Peter CARLIN (Ind),Calum MACMILLAN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,4,11
46,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),Lab,Calum MACMILLAN (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,4,11
47,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),ALLAN F MACLEOD (Ind),Calum MACMILLAN (Ind),SNP,Donnie STEELE (Ind),Peter CARLIN (Ind),Lab,SNP,Eric WALLIS (Ind),4,11
48,David BLANEY (Ind),Calum MACAULAY (Ind),Angus MACDONALD (Ind),SNP,Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
49,David BLANEY (Ind),Calum MACAULAY (Ind),Lab,Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
50,David BLANEY (Ind),Calum MACAULAY (Ind),Lab,SNP,Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
51,David BLANEY (Ind),Calum MACAULAY (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
52,David BLANEY (Ind),Angus MACDONALD (Ind),Calum MACAULAY (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
53,David BLANEY (Ind),Angus MACDONALD (Ind),Calum MACAULAY (Ind),Calum MACMILLAN (Ind),Donnie STEELE (Ind),Eric WALLIS (Ind),Peter CARLIN (Ind),Lab,SNP,SNP,ALLAN F MACLEOD (Ind),4,11
54,David BLANEY (Ind),Angus MACDONALD (Ind),SNP,Calum MACMILLAN (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
55,David BLANEY (Ind),Lab,Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
56,David BLANEY (Ind),Lab,Eric WALLIS (Ind),Peter CARLIN (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
57,David BLANEY (Ind),Lab,Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
58,David BLANEY (Ind),Lab,Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
59,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
60,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
61,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
62,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
63,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
64,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),Eric WALLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
65,David BLANEY (Ind),Lab,Calum MACAULAY (Ind),Peter CARLIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
66,David BLANEY (Ind),Lab,Angus MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
67,David BLANEY (Ind),Lab,Angus MACDONALD (Ind),Donnie STEELE (Ind),Eric WALLIS (Ind),ALLAN F MACLEOD (Ind),Calum MACMILLAN (Ind),Peter CARLIN (Ind),Calum MACAULAY (Ind),SNP,SNP,4,11
68,David BLANEY (Ind),Lab,SNP,Donnie STEELE (Ind),Calum MACAULAY (Ind),Peter CARLIN (Ind),ALLAN F MACLEOD (Ind),Calum MACMILLAN (Ind),SNP,Eric WALLIS (Ind),Angus MACDONALD (Ind),4,11
69,David BLANEY (Ind),Lab,SNP,Calum MACMILLAN (Ind),Calum MACAULAY (Ind),Donnie STEELE (Ind),Angus MACDONALD (Ind),Peter CARLIN (Ind),SNP,Eric WALLIS (Ind),ALLAN F MACLEOD (Ind),4,11
70,David BLANEY (Ind),Lab,Calum MACMILLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
71,David BLANEY (Ind),Lab,Calum MACMILLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
72,David BLANEY (Ind),Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
73,David BLANEY (Ind),Lab,SNP,Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
74,David BLANEY (Ind),ALLAN F MACLEOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
75,David BLANEY (Ind),ALLAN F MACLEOD (Ind),Calum MACMILLAN (Ind),Calum MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
76,David BLANEY (Ind),ALLAN F MACLEOD (Ind),Calum MACMILLAN (Ind),Lab,Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
77,David BLANEY (Ind),ALLAN F MACLEOD (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
78,David BLANEY (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
79,David BLANEY (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
80,David BLANEY (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
81,David BLANEY (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
82,David BLANEY (Ind),SNP,Peter CARLIN (Ind),Calum MACAULAY (Ind),Lab,Donnie STEELE (Ind),Angus MACDONALD (Ind),Calum MACMILLAN (Ind),skipped,skipped,skipped,4,11
83,David BLANEY (Ind),SNP,Peter CARLIN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
84,David BLANEY (Ind),SNP,Peter CARLIN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
