file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om-no-uwi,top4_borda-avg-no-uwi,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/scotland/processed_data/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,6,['Matthew RONNIE (Con)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Matthew RONNIE (Con)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)'],['Jim DEMPSTER (Lab)']
raw_data/scotland/processed_data/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,9,['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)']
"raw_data/scotland/processed_data/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",10,['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,8,['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['Pauline CLARK (SNP)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)'],['David DODDS (Lab)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,8,['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['JIM DICKSON (SNP)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)'],['George PAUL (Lab)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,9,['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Lawrence FITZPATRICK (Lab)'],['Moira SHEMILT (SNP)'],['Lawrence FITZPATRICK (Lab)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,8,['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)'],['Tom KERR (Con)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,10,['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['William Hannah BOYLE (SNP)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,9,['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Carl JOHN (SNP)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Frank ANDERSON (SNP)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Dave KING (Lab)'],['Carl JOHN (SNP)'],['Dave KING (Lab)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,7,['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)']
raw_data/scotland/processed_data/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,9,['Alison ADAMSON (Con)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Alison ADAMSON (Con)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)']
raw_data/scotland/processed_data/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,9,['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Susan AITKEN (SNP)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Archie GRAHAM (Lab)'],['Susan AITKEN (SNP)'],['Archie GRAHAM (Lab)']
raw_data/scotland/processed_data/glasgow12/Ward16Canal_glasgow12-16.csv,13,['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)'],['Chris KELLY (Lab)']
raw_data/scotland/processed_data/glasgow12/Ward20Baillieston_glasgow12-20.csv,11,['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)'],['James COLEMAN (Lab)']
raw_data/scotland/processed_data/glasgow12/Ward21NorthEast_glasgow12-21.csv,10,['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Maureen BURKE (Lab)'],['Gerry LEONARD (Lab)'],['Maureen BURKE (Lab)']
