Precinct,Ballot Style,source_file,rank1,rank2,rank3,numSeats,numCands
AD: 75 ED: 030,DEM ELE Ballot Style 803,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 052,DEM ELE Ballot Style 823,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 071,DEM ELE Ballot Style 766,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 030,DEM ELE Ballot Style 803,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 057,DEM ELE Ballot Style 133,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 053,DEM ELE Ballot Style 102,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 053,DEM ELE Ballot Style 102,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 071,DEM ELE Ballot Style 766,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 053,DEM ELE Ballot Style 102,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 053,DEM ELE Ballot Style 824,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 082,DEM ELE Ballot Style 775,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 109,DEM ELE Ballot Style 840,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 053,DEM ELE Ballot Style 824,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 068,DEM ELE Ballot Style 763,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 001,DEM ELE Ballot Style 64,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 068,DEM ELE Ballot Style 763,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 082,DEM ELE Ballot Style 775,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 057,DEM ELE Ballot Style 133,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 076,DEM ELE Ballot Style 771,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 061,DEM ELE Ballot Style 756,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 109,DEM ELE Ballot Style 840,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 109,DEM ELE Ballot Style 840,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 053,DEM ELE Ballot Style 824,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 053,DEM ELE Ballot Style 102,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 071,DEM ELE Ballot Style 766,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 085,DEM ELE Ballot Style 777,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 076,DEM ELE Ballot Style 771,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 052,DEM ELE Ballot Style 823,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 030,DEM ELE Ballot Style 803,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 082,DEM ELE Ballot Style 775,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 072,DEM ELE Ballot Style 767,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 061,DEM ELE Ballot Style 756,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 076,DEM ELE Ballot Style 771,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 069,DEM ELE Ballot Style 764,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 066,DEM ELE Ballot Style 761,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 053,DEM ELE Ballot Style 824,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 085,DEM ELE Ballot Style 777,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 071,DEM ELE Ballot Style 766,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 004,DEM ELE Ballot Style 100,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 082,DEM ELE Ballot Style 775,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 001,DEM ELE Ballot Style 64,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE1,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 053,DEM ELE Ballot Style 824,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 73 ED: 001,DEM ELE Ballot Style 64,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE1,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE1,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 106,DEM ELE Ballot Style 101,2021P1V1_ELE1,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE2,writein,skipped,skipped,1,3
AD: 75 ED: 033,DEM ELE Ballot Style 806,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 068,DEM ELE Ballot Style 763,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 061,DEM ELE Ballot Style 756,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 072,DEM ELE Ballot Style 767,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 102,DEM ELE Ballot Style 789,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 109,DEM ELE Ballot Style 840,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 076,DEM ELE Ballot Style 771,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 057,DEM ELE Ballot Style 133,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 098,DEM ELE Ballot Style 785,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 107,DEM ELE Ballot Style 794,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 085,DEM ELE Ballot Style 777,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 004,DEM ELE Ballot Style 100,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 053,DEM ELE Ballot Style 102,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 082,DEM ELE Ballot Style 775,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 068,DEM ELE Ballot Style 763,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 031,DEM ELE Ballot Style 804,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 055,DEM ELE Ballot Style 826,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 061,DEM ELE Ballot Style 756,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 033,DEM ELE Ballot Style 806,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 068,DEM ELE Ballot Style 763,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 75 ED: 032,DEM ELE Ballot Style 805,2021P1V1_ELE2,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 077,DEM ELE Ballot Style 772,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 109,DEM ELE Ballot Style 840,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 078,DEM ELE Ballot Style 773,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 069,DEM ELE Ballot Style 764,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 73 ED: 004,DEM ELE Ballot Style 100,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 034,DEM ELE Ballot Style 807,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 063,DEM ELE Ballot Style 758,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 070,DEM ELE Ballot Style 765,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 75 ED: 054,DEM ELE Ballot Style 825,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 069,DEM ELE Ballot Style 764,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 101,DEM ELE Ballot Style 788,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 065,DEM ELE Ballot Style 760,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 064,DEM ELE Ballot Style 759,2021P1V1_ELE2,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 074,DEM ELE Ballot Style 769,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 067,DEM ELE Ballot Style 762,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 075,DEM ELE Ballot Style 770,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 062,DEM ELE Ballot Style 757,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 75 ED: 056,DEM ELE Ballot Style 827,2021P1V1_ELE2,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 073,DEM ELE Ballot Style 768,2021P1V1_ELE2,Carlina Rivera,Erin Hussein,skipped,1,3
