precinct,rank1,rank2,rank3,Num cands,Num seats
MINNEAPOLIS W-10 P-07,David Schorn,writein,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-10,Saralyn Romanishan,Bruce Lundeen,Lisa Bender,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,skipped,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,writein,5,1
MINNEAPOLIS W-10 P-09,Bruce Lundeen,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Bruce Lundeen,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-03A,David Schorn,Lisa Bender,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-10,Bruce Lundeen,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,writein,5,1
MINNEAPOLIS W-10 P-02,David Schorn,writein,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Bruce Lundeen,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,writein,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,skipped,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Bruce Lundeen,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,writein,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Bruce Lundeen,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-03A,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-10,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-01,Bruce Lundeen,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-02,David Schorn,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Bruce Lundeen,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,David Schorn,Bruce Lundeen,Lisa Bender,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-10,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,Lisa Bender,skipped,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Lisa Bender,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,David Schorn,Bruce Lundeen,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,writein,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,Bruce Lundeen,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,Lisa Bender,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Lisa Bender,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Bruce Lundeen,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,writein,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped,5,1
MINNEAPOLIS W-10 P-08,David Schorn,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,skipped,skipped,5,1
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-01,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Bruce Lundeen,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Bruce Lundeen,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Bruce Lundeen,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Lisa Bender,5,1
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Bruce Lundeen,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,David Schorn,Lisa Bender,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,Bruce Lundeen,Lisa Bender,5,1
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,writein,skipped,5,1
MINNEAPOLIS W-10 P-07,Bruce Lundeen,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Bruce Lundeen,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,skipped,5,1
MINNEAPOLIS W-10 P-04,David Schorn,Saralyn Romanishan,Bruce Lundeen,5,1
MINNEAPOLIS W-10 P-04,David Schorn,Lisa Bender,Saralyn Romanishan,5,1
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Bruce Lundeen,skipped,skipped,5,1
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender,5,1
