voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Barry Blackler MCMAHON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Barry Blackler MCMAHON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Barry Blackler MCMAHON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Barry Blackler MCMAHON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Barry Blackler MCMAHON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),Mary MCDOUGALL (Grn),Michael James WILLIAMSON (SNP),John DUFF (Con),skipped,skipped,,8
10,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,,8
11,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Mary MCDOUGALL (Grn),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,,8
12,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),John DUFF (Con),skipped,skipped,skipped,skipped,skipped,,8
13,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),John DUFF (Con),Michael James WILLIAMSON (SNP),Mary MCDOUGALL (Grn),Xander MCDADE (Ind),skipped,skipped,,8
14,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,,8
15,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,,8
16,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,,8
17,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),John DUFF (Con),Michael James WILLIAMSON (SNP),Mary MCDOUGALL (Grn),skipped,skipped,,8
18,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),Michael James WILLIAMSON (SNP),skipped,skipped,skipped,skipped,,8
19,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,,8
20,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Xander MCDADE (Ind),John DUFF (Con),skipped,skipped,skipped,skipped,,8
21,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),skipped,skipped,skipped,skipped,skipped,,8
22,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),skipped,skipped,skipped,skipped,skipped,,8
23,Barry Blackler MCMAHON (LD),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),John DUFF (Con),skipped,skipped,skipped,skipped,,8
24,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Michael James WILLIAMSON (SNP),skipped,skipped,skipped,skipped,skipped,,8
26,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,,8
27,Barry Blackler MCMAHON (LD),Michael James WILLIAMSON (SNP),Paula HUNTER (Lab),Xander MCDADE (Ind),Mary MCDOUGALL (Grn),skipped,skipped,skipped,,8
28,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,,8
33,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),John DUFF (Con),Xander MCDADE (Ind),skipped,skipped,,8
34,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Michael James WILLIAMSON (SNP),Xander MCDADE (Ind),Paula HUNTER (Lab),John DUFF (Con),skipped,skipped,,8
35,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Xander MCDADE (Ind),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,,8
36,Barry Blackler MCMAHON (LD),Mary MCDOUGALL (Grn),Michael James WILLIAMSON (SNP),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,,8
37,Barry Blackler MCMAHON (LD),John DUFF (Con),skipped,skipped,skipped,skipped,skipped,skipped,,8
38,Barry Blackler MCMAHON (LD),John DUFF (Con),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,,8
39,Barry Blackler MCMAHON (LD),John DUFF (Con),Paula HUNTER (Lab),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,,8
40,Barry Blackler MCMAHON (LD),John DUFF (Con),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,,8
41,Barry Blackler MCMAHON (LD),John DUFF (Con),Mary MCDOUGALL (Grn),skipped,skipped,skipped,skipped,skipped,,8
42,Barry Blackler MCMAHON (LD),John DUFF (Con),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,,8
43,Barry Blackler MCMAHON (LD),John DUFF (Con),Xander MCDADE (Ind),Paula HUNTER (Lab),Mary MCDOUGALL (Grn),Michael James WILLIAMSON (SNP),skipped,skipped,,8
44,Barry Blackler MCMAHON (LD),John DUFF (Con),Mary MCDOUGALL (Grn),Xander MCDADE (Ind),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),skipped,skipped,,8
45,Barry Blackler MCMAHON (LD),John DUFF (Con),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,,8
46,Barry Blackler MCMAHON (LD),John DUFF (Con),Xander MCDADE (Ind),Paula HUNTER (Lab),Michael James WILLIAMSON (SNP),Mary MCDOUGALL (Grn),skipped,skipped,,8
47,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
48,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
49,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
50,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
51,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
52,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
53,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
54,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
55,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,,8
56,Barry Blackler MCMAHON (LD),Xander MCDADE (Ind),Paula HUNTER (Lab),skipped,skipped,skipped,skipped,skipped,,8
