voterId,rank1,rank2,rank3,rank4,rank5,rank6,numSeats,numCands
0,Grn,skipped,skipped,skipped,skipped,skipped,3,6
1,Grn,skipped,skipped,skipped,skipped,skipped,3,6
2,Grn,skipped,skipped,skipped,skipped,skipped,3,6
3,Grn,skipped,skipped,skipped,skipped,skipped,3,6
4,Grn,skipped,skipped,skipped,skipped,skipped,3,6
5,Grn,skipped,skipped,skipped,skipped,skipped,3,6
6,Grn,skipped,skipped,skipped,skipped,skipped,3,6
7,Grn,skipped,skipped,skipped,skipped,skipped,3,6
8,Grn,skipped,skipped,skipped,skipped,skipped,3,6
9,Grn,skipped,skipped,skipped,skipped,skipped,3,6
10,Grn,skipped,skipped,skipped,skipped,skipped,3,6
11,Grn,skipped,skipped,skipped,skipped,skipped,3,6
12,Grn,skipped,skipped,skipped,skipped,skipped,3,6
13,Grn,skipped,skipped,skipped,skipped,skipped,3,6
14,Grn,skipped,skipped,skipped,skipped,skipped,3,6
15,Grn,skipped,skipped,skipped,skipped,skipped,3,6
16,Grn,skipped,skipped,skipped,skipped,skipped,3,6
17,Grn,skipped,skipped,skipped,skipped,skipped,3,6
18,Grn,skipped,skipped,skipped,skipped,skipped,3,6
19,Grn,skipped,skipped,skipped,skipped,skipped,3,6
20,Grn,skipped,skipped,skipped,skipped,skipped,3,6
21,Grn,skipped,skipped,skipped,skipped,skipped,3,6
22,Grn,skipped,skipped,skipped,skipped,skipped,3,6
23,Grn,skipped,skipped,skipped,skipped,skipped,3,6
24,Grn,skipped,skipped,skipped,skipped,skipped,3,6
25,Grn,skipped,skipped,skipped,skipped,skipped,3,6
26,Grn,skipped,skipped,skipped,skipped,skipped,3,6
27,Grn,skipped,skipped,skipped,skipped,skipped,3,6
28,Grn,skipped,skipped,skipped,skipped,skipped,3,6
29,Grn,skipped,skipped,skipped,skipped,skipped,3,6
30,Grn,skipped,skipped,skipped,skipped,skipped,3,6
31,Grn,skipped,skipped,skipped,skipped,skipped,3,6
32,Grn,skipped,skipped,skipped,skipped,skipped,3,6
33,Grn,skipped,skipped,skipped,skipped,skipped,3,6
34,Grn,skipped,skipped,skipped,skipped,skipped,3,6
35,Grn,skipped,skipped,skipped,skipped,skipped,3,6
36,Grn,skipped,skipped,skipped,skipped,skipped,3,6
37,Grn,SNP,SNP,skipped,skipped,skipped,3,6
38,Grn,SNP,SNP,skipped,skipped,skipped,3,6
39,Grn,SNP,SNP,skipped,skipped,skipped,3,6
40,Grn,SNP,SNP,skipped,skipped,skipped,3,6
41,Grn,SNP,SNP,skipped,skipped,skipped,3,6
42,Grn,SNP,SNP,skipped,skipped,skipped,3,6
43,Grn,SNP,SNP,skipped,skipped,skipped,3,6
44,Grn,SNP,SNP,skipped,skipped,skipped,3,6
45,Grn,SNP,SNP,skipped,skipped,skipped,3,6
46,Grn,SNP,SNP,skipped,skipped,skipped,3,6
