voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Jim MCCABE (Lab),skipped,skipped,skipped,,4
1,Jim MCCABE (Lab),skipped,skipped,skipped,,4
2,Jim MCCABE (Lab),skipped,skipped,skipped,,4
3,Jim MCCABE (Lab),skipped,skipped,skipped,,4
4,Jim MCCABE (Lab),skipped,skipped,skipped,,4
5,Jim MCCABE (Lab),skipped,skipped,skipped,,4
6,Jim MCCABE (Lab),skipped,skipped,skipped,,4
7,Jim MCCABE (Lab),skipped,skipped,skipped,,4
8,Jim MCCABE (Lab),skipped,skipped,skipped,,4
9,Jim MCCABE (Lab),skipped,skipped,skipped,,4
10,Jim MCCABE (Lab),skipped,skipped,skipped,,4
11,Jim MCCABE (Lab),skipped,skipped,skipped,,4
12,Jim MCCABE (Lab),skipped,skipped,skipped,,4
13,Jim MCCABE (Lab),skipped,skipped,skipped,,4
14,Jim MCCABE (Lab),skipped,skipped,skipped,,4
15,Jim MCCABE (Lab),skipped,skipped,skipped,,4
16,Jim MCCABE (Lab),skipped,skipped,skipped,,4
17,Jim MCCABE (Lab),skipped,skipped,skipped,,4
18,Jim MCCABE (Lab),skipped,skipped,skipped,,4
19,Jim MCCABE (Lab),skipped,skipped,skipped,,4
20,Jim MCCABE (Lab),skipped,skipped,skipped,,4
21,Jim MCCABE (Lab),skipped,skipped,skipped,,4
22,Jim MCCABE (Lab),skipped,skipped,skipped,,4
23,Jim MCCABE (Lab),skipped,skipped,skipped,,4
24,Jim MCCABE (Lab),skipped,skipped,skipped,,4
25,Jim MCCABE (Lab),skipped,skipped,skipped,,4
26,Jim MCCABE (Lab),skipped,skipped,skipped,,4
27,Jim MCCABE (Lab),skipped,skipped,skipped,,4
28,Jim MCCABE (Lab),skipped,skipped,skipped,,4
29,Jim MCCABE (Lab),skipped,skipped,skipped,,4
30,Jim MCCABE (Lab),skipped,skipped,skipped,,4
31,Jim MCCABE (Lab),skipped,skipped,skipped,,4
32,Jim MCCABE (Lab),skipped,skipped,skipped,,4
33,Jim MCCABE (Lab),skipped,skipped,skipped,,4
34,Jim MCCABE (Lab),skipped,skipped,skipped,,4
35,Jim MCCABE (Lab),skipped,skipped,skipped,,4
36,Jim MCCABE (Lab),skipped,skipped,skipped,,4
37,Jim MCCABE (Lab),skipped,skipped,skipped,,4
38,Jim MCCABE (Lab),skipped,skipped,skipped,,4
39,Jim MCCABE (Lab),skipped,skipped,skipped,,4
40,Jim MCCABE (Lab),skipped,skipped,skipped,,4
41,Jim MCCABE (Lab),skipped,skipped,skipped,,4
42,Jim MCCABE (Lab),skipped,skipped,skipped,,4
43,Jim MCCABE (Lab),skipped,skipped,skipped,,4
44,Jim MCCABE (Lab),skipped,skipped,skipped,,4
45,Jim MCCABE (Lab),skipped,skipped,skipped,,4
46,Jim MCCABE (Lab),skipped,skipped,skipped,,4
47,Jim MCCABE (Lab),skipped,skipped,skipped,,4
48,Jim MCCABE (Lab),skipped,skipped,skipped,,4
49,Jim MCCABE (Lab),skipped,skipped,skipped,,4
50,Jim MCCABE (Lab),skipped,skipped,skipped,,4
51,Jim MCCABE (Lab),skipped,skipped,skipped,,4
52,Jim MCCABE (Lab),skipped,skipped,skipped,,4
53,Jim MCCABE (Lab),skipped,skipped,skipped,,4
54,Jim MCCABE (Lab),skipped,skipped,skipped,,4
55,Jim MCCABE (Lab),skipped,skipped,skipped,,4
56,Jim MCCABE (Lab),skipped,skipped,skipped,,4
57,Jim MCCABE (Lab),skipped,skipped,skipped,,4
58,Jim MCCABE (Lab),skipped,skipped,skipped,,4
59,Jim MCCABE (Lab),skipped,skipped,skipped,,4
60,Jim MCCABE (Lab),skipped,skipped,skipped,,4
61,Jim MCCABE (Lab),skipped,skipped,skipped,,4
62,Jim MCCABE (Lab),skipped,skipped,skipped,,4
63,Jim MCCABE (Lab),skipped,skipped,skipped,,4
64,Jim MCCABE (Lab),skipped,skipped,skipped,,4
65,Jim MCCABE (Lab),skipped,skipped,skipped,,4
66,Jim MCCABE (Lab),skipped,skipped,skipped,,4
67,Jim MCCABE (Lab),skipped,skipped,skipped,,4
68,Jim MCCABE (Lab),skipped,skipped,skipped,,4
69,Jim MCCABE (Lab),skipped,skipped,skipped,,4
70,Jim MCCABE (Lab),skipped,skipped,skipped,,4
71,Jim MCCABE (Lab),skipped,skipped,skipped,,4
72,Jim MCCABE (Lab),skipped,skipped,skipped,,4
73,Jim MCCABE (Lab),skipped,skipped,skipped,,4
74,Jim MCCABE (Lab),skipped,skipped,skipped,,4
75,Jim MCCABE (Lab),skipped,skipped,skipped,,4
76,Jim MCCABE (Lab),skipped,skipped,skipped,,4
