voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
20,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
21,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
22,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
23,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
24,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
33,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
34,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
35,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
36,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
37,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
38,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
39,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
40,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
41,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
42,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
43,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
44,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
45,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
46,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
47,Susan AITKEN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
