voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
1,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
2,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
3,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
4,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
5,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
6,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
7,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
8,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
9,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
10,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
11,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
12,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
13,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
14,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
15,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
16,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
17,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
18,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
19,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
20,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
21,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
22,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
23,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
24,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
25,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
26,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
27,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
28,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
29,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
30,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
31,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
32,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
33,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
34,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
35,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
36,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
37,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
38,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
39,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
40,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
41,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
42,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
43,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
44,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
45,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
46,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
47,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
48,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
49,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
50,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
51,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
52,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
53,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
54,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
55,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
56,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
57,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
58,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
59,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
60,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
61,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
62,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
63,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
64,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
65,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
66,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
67,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
68,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
69,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
70,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
71,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
72,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
73,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
74,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
75,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
76,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
77,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
78,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
79,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
80,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
81,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
82,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
83,Michael James CAMERON (UNKNOWN),skipped,skipped,skipped,skipped,1,5
