voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
1,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
2,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
3,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
4,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
5,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
6,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
7,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
8,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
9,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
10,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
11,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
12,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
13,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
14,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
15,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
16,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
17,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
18,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
19,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
20,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
21,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
22,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
23,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
24,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
25,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
26,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
27,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
28,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
29,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
30,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
31,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
32,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
33,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
34,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
35,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
36,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
37,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
38,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
39,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
40,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
41,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
42,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
43,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
44,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
45,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
46,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
47,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
48,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
49,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
50,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
51,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
52,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
53,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
54,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
55,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
56,Stuart BORROWMAN (Ind),skipped,skipped,skipped,skipped,3
