file,candidate_cloned,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Sarah A. Lucido,6,['Harvey Curley (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)'],['Sarah A. Lucido (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Jim Leuthner,5,['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Sue Budd,5,['Jim Leuthner (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,writein,5,['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Saul Eugene,5,['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)'],['Sue Budd (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,John Basill,4,['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['John Basill (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,writein,4,['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,Lynette Lungay Dumalag,4,['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)'],['Lynette Lungay Dumalag (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,writein,3,['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,Margaret Rog,3,['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)'],['Margaret Rog (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,writein,3,['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)']
/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,Tim Brausen,3,['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)'],['Tim Brausen (UNKNOWN)']
/Alaska/Alaska_11082022_HouseDistrict23.csv,"Branson, Roger L.",4,"['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict23.csv,"Allard, Jamie",4,"['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict23.csv,Write-in,4,"['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']","['Allard, Jamie (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict37.csv,"Edgmon, Bryce",3,"['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict37.csv,Write-in,3,"['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']","['Edgmon, Bryce (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict36.csv,"Cronk, Mike",4,"['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict36.csv,"Fowler, Angela K. Fitch",4,"['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict36.csv,Write-in,4,"['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']","['Cronk, Mike (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict22.csv,"Wright, Stanley A.",4,"['Eischeid, Ted J. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict22.csv,"Eischeid, Ted J.",4,"['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Eischeid, Ted J. (UNKNOWN)']","['Eischeid, Ted J. (UNKNOWN)']","['Eischeid, Ted J. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']"
/Alaska/Alaska_11082022_HouseDistrict22.csv,Write-in,4,"['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']","['Wright, Stanley A. (UNKNOWN)']"
/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,"Palin, Sarah",5,"['Peltola, Mary S. (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']"
/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,"Begich, Nick",5,"['Peltola, Mary S. (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']"
/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,"Peltola, Mary S.",5,"['Palin, Sarah (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']"
/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,Write-in,5,"['Peltola, Mary S. (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Peltola, Mary S. (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']","['Begich, Nick (UNKNOWN)']"
