precinct,rank1,rank2,rank3,numSeats,numCands
4-Oct,Mary Merrill Anderson,Tom Nordyke,skipped,,9
6-Oct,Mary Merrill Anderson,Tom Nordyke,skipped,,9
9-Oct,Mary Merrill Anderson,Tom Nordyke,skipped,,9
5-Nov,Mary Merrill Anderson,Tom Nordyke,skipped,,9
5-Nov,Mary Merrill Anderson,Tom Nordyke,skipped,,9
6-Nov,Mary Merrill Anderson,Tom Nordyke,skipped,,9
8-Nov,Mary Merrill Anderson,Tom Nordyke,skipped,,9
3-Dec,Mary Merrill Anderson,Tom Nordyke,skipped,,9
5-Dec,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-02,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-02,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-04,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-06,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-08,Mary Merrill Anderson,Tom Nordyke,skipped,,9
13-08,Mary Merrill Anderson,Tom Nordyke,skipped,,9
2-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
10-Jan,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Feb,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Feb,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Feb,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Feb,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Mar,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Apr,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Apr,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Apr,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Apr,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
10-Apr,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-May,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-May,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-May,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
10-May,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Jun,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Jun,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jun,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
9-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
11-Jul,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
7-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Aug,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
7-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
9-Sep,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
3-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
7-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
9-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
10-Oct,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
4-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
5-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
7-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Nov,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
1-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
2-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
8-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
9-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
11-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
11-Dec,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-02,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-03,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-04,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-05,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-06,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-06,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-06,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-06,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-06,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-08,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-09,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-09,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-10,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
13-10,Mary Merrill Anderson,Tom Nordyke,Annie Young,,9
6-Nov,Mary Merrill Anderson,writein,skipped,,9
10-Sep,Mary Merrill Anderson,writein,skipped,,9
10-Aug,Mary Merrill Anderson,writein,skipped,,9
4-Jan,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
6-Jan,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
7-Jan,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
3-Mar,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
1-Apr,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
3-May,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
6-Jun,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
6-Jul,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
6-Sep,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
7-Oct,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
7-Oct,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
8-Oct,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
13-01,Mary Merrill Anderson,David Wahstedt,Nancy Bernard,,9
5-Jan,Mary Merrill Anderson,David Wahstedt,John Butler,,9
6-Jan,Mary Merrill Anderson,David Wahstedt,John Butler,,9
7-Jan,Mary Merrill Anderson,David Wahstedt,John Butler,,9
5-Mar,Mary Merrill Anderson,David Wahstedt,John Butler,,9
3-May,Mary Merrill Anderson,David Wahstedt,John Butler,,9
5-Jul,Mary Merrill Anderson,David Wahstedt,John Butler,,9
5-Aug,Mary Merrill Anderson,David Wahstedt,John Butler,,9
9-Sep,Mary Merrill Anderson,David Wahstedt,John Butler,,9
6-Oct,Mary Merrill Anderson,David Wahstedt,John Butler,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,John Butler,,9
8-Dec,Mary Merrill Anderson,David Wahstedt,John Butler,,9
13-04,Mary Merrill Anderson,David Wahstedt,John Butler,,9
4-Jan,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
4-Jan,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
6-Jan,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
10-Feb,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
1-Apr,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
4-Apr,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
6-May,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
8-Jun,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
1-Jul,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
1-Jul,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
5-Jul,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,John Erwin,,9
6-Jan,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
3-Feb,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
5-Mar,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
6-Mar,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
1-May,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
4-May,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
2-Aug,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
10-Aug,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
2-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
4-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
6-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
9-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
9-Nov,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
1-Dec,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
4-Dec,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
13-05,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
13-10,Mary Merrill Anderson,David Wahstedt,Bob Fine,,9
2-Jan,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
9-Jan,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
10-Jan,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
10-Apr,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
3-May,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
7-May,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
7-Jun,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
8-Jun,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
7-Nov,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
11-Dec,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
11-Dec,Mary Merrill Anderson,David Wahstedt,Tom Nordyke,,9
3-Feb,Mary Merrill Anderson,David Wahstedt,skipped,,9
5-Feb,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Mar,Mary Merrill Anderson,David Wahstedt,skipped,,9
2-Mar,Mary Merrill Anderson,David Wahstedt,skipped,,9
2-Mar,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Apr,Mary Merrill Anderson,David Wahstedt,skipped,,9
8-Apr,Mary Merrill Anderson,David Wahstedt,skipped,,9
9-Apr,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-May,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-May,Mary Merrill Anderson,David Wahstedt,skipped,,9
4-May,Mary Merrill Anderson,David Wahstedt,skipped,,9
6-May,Mary Merrill Anderson,David Wahstedt,skipped,,9
7-May,Mary Merrill Anderson,David Wahstedt,skipped,,9
3-Jun,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Jul,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Jul,Mary Merrill Anderson,David Wahstedt,skipped,,9
4-Jul,Mary Merrill Anderson,David Wahstedt,skipped,,9
5-Jul,Mary Merrill Anderson,David Wahstedt,skipped,,9
3-Aug,Mary Merrill Anderson,David Wahstedt,skipped,,9
7-Aug,Mary Merrill Anderson,David Wahstedt,skipped,,9
7-Aug,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Sep,Mary Merrill Anderson,David Wahstedt,skipped,,9
3-Nov,Mary Merrill Anderson,David Wahstedt,skipped,,9
4-Nov,Mary Merrill Anderson,David Wahstedt,skipped,,9
5-Nov,Mary Merrill Anderson,David Wahstedt,skipped,,9
8-Nov,Mary Merrill Anderson,David Wahstedt,skipped,,9
8-Nov,Mary Merrill Anderson,David Wahstedt,skipped,,9
2-Dec,Mary Merrill Anderson,David Wahstedt,skipped,,9
3-Dec,Mary Merrill Anderson,David Wahstedt,skipped,,9
3-Dec,Mary Merrill Anderson,David Wahstedt,skipped,,9
13-05,Mary Merrill Anderson,David Wahstedt,skipped,,9
13-09,Mary Merrill Anderson,David Wahstedt,skipped,,9
1-Jan,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
5-Jan,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
6-Jan,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
8-Jan,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
10-Jan,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
1-Feb,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
6-Feb,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
4-Mar,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
1-Apr,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
6-Apr,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
1-May,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
2-May,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
5-May,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
5-May,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
8-May,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
4-Jul,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
5-Jul,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
6-Jul,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
8-Jul,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
10-Jul,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
2-Sep,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
2-Sep,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
2-Sep,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
4-Sep,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
10-Oct,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
8-Nov,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
9-Nov,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
4-Dec,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
6-Dec,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
13-05,Mary Merrill Anderson,David Wahstedt,Annie Young,,9
4-Jul,Mary Merrill Anderson,writein,skipped,,9
1-Jan,Mary Merrill Anderson,skipped,skipped,,9
1-Jan,Mary Merrill Anderson,skipped,skipped,,9
1-Jan,Mary Merrill Anderson,skipped,skipped,,9
1-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
2-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
3-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
4-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
5-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
6-Jan,Mary Merrill Anderson,skipped,skipped,,9
7-Jan,Mary Merrill Anderson,skipped,skipped,,9
7-Jan,Mary Merrill Anderson,skipped,skipped,,9
7-Jan,Mary Merrill Anderson,skipped,skipped,,9
7-Jan,Mary Merrill Anderson,skipped,skipped,,9
7-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
8-Jan,Mary Merrill Anderson,skipped,skipped,,9
9-Jan,Mary Merrill Anderson,skipped,skipped,,9
9-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
10-Jan,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
1-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
2-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
3-Feb,Mary Merrill Anderson,skipped,skipped,,9
4-Feb,Mary Merrill Anderson,skipped,skipped,,9
4-Feb,Mary Merrill Anderson,skipped,skipped,,9
4-Feb,Mary Merrill Anderson,skipped,skipped,,9
4-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
5-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
6-Feb,Mary Merrill Anderson,skipped,skipped,,9
7-Feb,Mary Merrill Anderson,skipped,skipped,,9
7-Feb,Mary Merrill Anderson,skipped,skipped,,9
7-Feb,Mary Merrill Anderson,skipped,skipped,,9
7-Feb,Mary Merrill Anderson,skipped,skipped,,9
7-Feb,Mary Merrill Anderson,skipped,skipped,,9
8-Feb,Mary Merrill Anderson,skipped,skipped,,9
