Unnamed: 0,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
0,Cand 3,skipped,skipped,skipped,skipped,5,1
