voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
1,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
2,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
3,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
4,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
5,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
6,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
7,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
8,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
9,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
10,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
11,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
12,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
13,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
14,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
15,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
16,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
17,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
18,Lawrence O'NEILL (Lab),skipped,skipped,skipped,skipped,,5
19,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
20,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
21,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
22,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
23,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
24,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
25,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
26,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
27,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
28,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
29,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
30,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
31,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
32,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
33,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
34,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
35,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
36,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
37,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
38,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
39,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
40,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
41,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
42,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
43,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
44,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
45,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
46,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
47,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
48,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
49,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
50,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
51,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
52,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
53,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
54,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
55,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
56,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
57,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
58,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
59,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
60,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
61,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
62,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
63,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
64,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
65,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
66,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
67,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
68,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
69,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
70,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
71,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
72,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
73,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
74,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
75,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
76,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
77,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
78,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
79,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
80,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
81,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
82,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
83,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
84,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
85,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
86,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
87,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
88,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
89,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
90,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
91,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
92,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
93,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
94,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
95,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
96,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
97,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
98,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
99,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
100,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
101,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
102,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
103,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
104,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
105,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
106,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
107,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
108,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
109,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
110,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
111,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
112,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
113,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
114,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
115,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
116,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
117,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
118,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
119,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
120,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
121,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
122,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
123,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
124,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
125,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
126,Douglas MCALLISTER (Lab),skipped,skipped,skipped,skipped,,5
127,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
128,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
129,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
130,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
131,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
132,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
133,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
134,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
135,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
136,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
137,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
138,Douglas MCALLISTER (Lab),MARINA SCANLAN (SNP),skipped,skipped,skipped,,5
