10 1.0
1 2 3 7 9 0
1 2 3 7 9 10 0
1 2 3 7 10 9 0
1 2 4 7 9 0
1 2 5 8 10 9 0
1 2 5 9 0
1 3 2 7 9 0
2 3 2 9 7 10 0
3 3 4 1 7 9 0
1 3 4 7 1 9 0
1 3 4 7 9 1 0
1 3 5 1 9 10 0
1 3 5 10 1 9 0
1 3 6 10 7 1 0
2 4 2 7 9 8 0
2 4 2 8 7 9 0
1 4 2 9 7 8 0
1 4 2 9 8 7 0
1 4 3 1 7 0
1 4 3 1 7 9 0
1 4 3 1 9 7 0
2 4 3 7 1 9 0
1 4 3 7 9 1 0
4 4 3 9 1 7 0
1 4 5 9 8 1 0
1 4 6 1 7 8 0
1 4 6 1 8 0
1 4 6 1 8 7 0
1 4 6 7 1 0
3 4 6 7 1 8 0
2 4 6 8 1 7 0
10 5 2 0
1 5 2 8 9 10 0
1 5 2 8 10 9 0
6 5 2 9 0
2 5 2 9 8 10 0
1 5 3 1 9 0
2 5 3 1 9 10 0
5 5 3 9 1 10 0
1 5 3 10 1 9 0
3 5 3 10 9 1 0
1 5 4 1 8 9 0
1 5 4 1 9 0
2 5 4 8 1 9 0
1 5 4 9 1 8 0
2 5 4 9 8 1 0
6 5 6 1 0
1 5 6 1 8 10 0
2 5 6 8 1 0
2 5 6 8 1 10 0
2 5 6 10 1 8 0
1 6 2 7 0
1 6 2 7 10 8 0
2 6 2 10 7 8 0
1 6 3 1 7 10 0
1 6 3 1 10 7 0
1 6 3 7 1 10 0
1 6 3 7 10 1 0
1 6 4 1 7 8 0
1 6 4 1 8 0
1 6 4 1 8 7 0
1 6 4 7 1 8 0
1 6 4 7 8 1 0
2 6 4 8 7 1 0
1 6 5 1 8 0
1 6 5 8 10 1 0
0
1
1
3
4
5
2
5
3
2
4
