1 6 14 13 15 2 7 8 1 0
2 6 14 15 13 2 1 8 7 0
1 6 14 15 13 2 7 8 1 0
1 6 15 1 13 2 8 14 7 0
1 6 15 8 1 2 14 13 7 0
1 6 15 8 2 13 14 1 0
1 6 15 13 14 2 1 8 7 0
1 6 15 13 14 2 8 1 7 0
1 6 15 14 2 13 7 8 0
1 6 15 14 13 2 7 8 0
2 9 0
1 9 1 16 13 14 8 15 2 0
30 9 2 0
1 9 2 1 0
1 9 2 1 14 13 15 8 16 0
1 9 2 1 16 14 13 15 8 0
1 9 2 8 13 14 15 0
4 9 2 13 14 0
1 9 2 13 14 15 0
1 9 2 13 16 14 1 0
12 9 2 14 0
3 9 2 14 13 0
1 9 2 14 13 8 15 0
2 9 2 15 13 14 0
2 9 2 15 14 13 0
1 9 2 16 15 8 14 1 13 0
1 9 8 2 15 13 14 0
1 9 13 1 2 8 15 16 14 0
2 9 13 2 0
3 9 13 2 14 0
1 9 13 8 14 2 15 0
1 9 13 8 16 2 14 15 1 0
1 9 13 14 0
1 9 13 14 2 0
1 9 13 15 2 14 0
2 9 13 15 14 2 0
1 9 13 16 14 1 8 2 15 0
9 9 14 2 0
1 9 14 2 8 15 13 0
4 9 14 2 13 0
1 9 14 13 2 15 0
1 9 14 13 15 8 2 0
1 9 14 15 13 2 8 0
1 9 14 16 2 8 13 1 15 0
1 9 15 1 8 2 13 16 14 0
1 9 15 8 1 2 13 16 14 0
1 9 15 8 1 13 2 16 14 0
1 9 15 13 14 2 0
1 9 15 14 13 2 0
1 9 16 1 8 2 14 15 13 0
1 9 16 2 14 0
1 10 2 7 13 15 14 0
1 10 2 7 15 16 14 8 13 0
1 10 2 14 15 13 8 7 16 0
1 10 2 16 7 8 13 14 15 0
1 10 2 16 13 7 15 14 8 0
1 10 7 2 14 0
1 10 7 15 8 2 13 14 16 0
1 10 7 15 16 2 13 8 14 0
1 10 7 16 14 2 8 13 15 0
1 10 8 15 16 2 13 7 14 0
1 10 13 7 8 2 14 16 15 0
1 10 13 8 15 2 14 16 7 0
1 10 13 8 16 7 14 2 15 0
1 10 13 8 16 14 7 15 2 0
1 10 13 14 2 15 7 0
1 10 13 15 14 8 7 16 2 0
1 10 14 13 16 15 2 8 7 0
1 10 14 16 13 15 7 2 8 0
1 10 15 2 14 13 8 16 7 0
1 10 15 16 13 2 7 8 14 0
1 10 15 16 13 2 8 14 7 0
1 10 16 7 14 15 2 8 13 0
1 10 16 14 15 7 13 2 8 0
1 11 2 0
1 11 2 7 0
1 11 2 16 15 8 1 13 7 0
1 11 7 1 16 2 15 13 8 0
1 11 7 2 0
1 11 7 2 13 15 0
1 11 7 13 2 15 0
1 11 7 16 8 2 13 1 15 0
1 11 8 1 15 13 2 16 7 0
1 11 8 2 15 13 7 16 1 0
1 11 8 15 1 2 16 13 7 0
1 11 8 15 16 13 7 2 0
1 11 8 16 13 2 1 15 7 0
1 11 8 16 15 2 7 13 0
1 11 13 8 1 16 15 7 2 0
1 11 13 15 2 1 8 16 7 0
1 11 16 1 2 13 7 15 8 0
1 11 16 1 7 15 2 8 13 0
1 11 16 1 13 2 8 15 0
1 11 16 7 1 2 13 8 15 0
1 11 16 7 15 13 1 8 2 0
1 11 16 8 15 13 7 2 0
1 11 16 13 15 2 7 8 1 0
3 12 0
1 12 1 7 15 13 16 14 8 0
1 12 1 15 16 14 13 8 7 0
2 12 7 0
1 12 7 8 16 13 15 14 1 0
2 12 7 14 0
1 12 7 14 13 15 0
1 12 7 15 14 13 0
1 12 8 7 14 15 13 0
1 12 8 15 16 13 1 14 7 0
1 12 8 15 16 14 7 13 1 0
1 12 13 7 14 0
1 12 13 14 8 7 1 16 15 0
1 12 13 16 8 15 1 14 7 0
1 12 14 1 16 8 15 7 13 0
1 12 14 8 15 16 13 0
1 12 14 15 16 13 1 8 7 0
1 12 15 14 8 16 1 13 7 0
0
7
1
3
4
5
6
8
5
8
7
2
1
3
2
4
6
