voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Gerrard O'Neill MCCUE (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
1,Gerrard O'Neill MCCUE (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
2,Gerrard O'Neill MCCUE (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
3,Gerrard O'Neill MCCUE (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
4,Gerrard O'Neill MCCUE (Glasgow First),Eric STEVENSON (TUSC),James TROLLAND (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
5,Gerrard O'Neill MCCUE (Glasgow First),Eric STEVENSON (TUSC),James TROLLAND (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
6,Gerrard O'Neill MCCUE (Glasgow First),Eric STEVENSON (TUSC),Alastair WHITELAW (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
7,Gerrard O'Neill MCCUE (Glasgow First),James TROLLAND (Ind),Eric STEVENSON (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
8,Gerrard O'Neill MCCUE (Glasgow First),James TROLLAND (Ind),Alastair WHITELAW (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
9,Gerrard O'Neill MCCUE (Glasgow First),Malcolm BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
10,Gerrard O'Neill MCCUE (Glasgow First),John DOCHERTY (SNP),Judith FISHER (Lab),Paul MCGARRY (LD),Martyn Anthony MCINTYRE (Con),Eric STEVENSON (TUSC),James TROLLAND (Ind),Alastair WHITELAW (Grn),skipped,skipped,skipped,,11
11,Gerrard O'Neill MCCUE (Glasgow First),John DOCHERTY (SNP),Paul MCGARRY (LD),Alastair WHITELAW (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
