voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
28,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
29,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
30,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
31,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
32,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
33,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
34,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
35,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
36,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
37,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
38,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
39,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
40,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
41,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
42,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
43,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
44,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
45,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
46,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
47,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
48,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
49,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
50,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
51,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
52,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
53,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
54,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
55,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
56,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
57,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
58,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
59,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
60,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
61,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
62,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
63,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
64,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
65,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
66,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
67,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
68,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
69,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
70,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
71,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
72,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
73,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
74,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
75,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
76,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
77,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
78,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
79,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
80,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
81,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
82,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
83,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
84,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
85,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
86,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
87,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
88,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
89,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
90,Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
