voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,Jonathan BREMNER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
