voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Christopher HENDERSON (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Christopher HENDERSON (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Christopher HENDERSON (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Christopher HENDERSON (Glasgow First),Allan STEWART (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Christopher HENDERSON (Glasgow First),Allan STEWART (Lab),Sophie BRIDGER (LD),Luke IVORY (TUSC),Joe CHAMBERS (Ind),Phil GREENE (SNP),Jason Patrick ECCLES (Con),skipped,skipped,skipped,,10
5,Christopher HENDERSON (Glasgow First),Phil GREENE (SNP),Allan STEWART (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Christopher HENDERSON (Glasgow First),Phil GREENE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Christopher HENDERSON (Glasgow First),John STUART (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Christopher HENDERSON (Glasgow First),Jason Patrick ECCLES (Con),Joe CHAMBERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Christopher HENDERSON (Glasgow First),James OAKES (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Christopher HENDERSON (Glasgow First),James OAKES (SNP),Jason Patrick ECCLES (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Christopher HENDERSON (Glasgow First),Sophie BRIDGER (LD),Allan STEWART (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Christopher HENDERSON (Glasgow First),Sophie BRIDGER (LD),John STUART (Lab),Jason Patrick ECCLES (Con),Joe CHAMBERS (Ind),skipped,skipped,skipped,skipped,skipped,,10
13,Christopher HENDERSON (Glasgow First),Sophie BRIDGER (LD),Jason Patrick ECCLES (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Christopher HENDERSON (Glasgow First),Sophie BRIDGER (LD),Joe CHAMBERS (Ind),James OAKES (SNP),Luke IVORY (TUSC),John STUART (Lab),Jason Patrick ECCLES (Con),skipped,skipped,skipped,,10
15,Christopher HENDERSON (Glasgow First),Sophie BRIDGER (LD),Joe CHAMBERS (Ind),Luke IVORY (TUSC),Allan STEWART (Lab),Jason Patrick ECCLES (Con),Phil GREENE (SNP),skipped,skipped,skipped,,10
16,Christopher HENDERSON (Glasgow First),Joe CHAMBERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Christopher HENDERSON (Glasgow First),Joe CHAMBERS (Ind),Luke IVORY (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Christopher HENDERSON (Glasgow First),Joe CHAMBERS (Ind),Luke IVORY (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Christopher HENDERSON (Glasgow First),Gilbert DAVIDSON (Lab),Joe CHAMBERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
