Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Douglas M. Schneider,Brandon West,Jessica Simmons,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,Briget Rein,skipped,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Jessica Simmons,Briget Rein,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Brandon West,Briget Rein,Justin M. Krebs,Jessica Simmons,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Brandon West,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,Briget Rein,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Justin M. Krebs,Jessica Simmons,skipped,skipped,1,8
AD: 52 ED: 061,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,Douglas M. Schneider,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,Justin M. Krebs,Brandon West,Douglas M. Schneider,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Shahana K. Hanif,Brandon West,Jessica Simmons,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Brandon West,Briget Rein,Shahana K. Hanif,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Brandon West,Briget Rein,Shahana K. Hanif,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Justin M. Krebs,Shahana K. Hanif,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Justin M. Krebs,Brandon West,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,Brandon West,Justin M. Krebs,Shahana K. Hanif,Jessica Simmons,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Douglas M. Schneider,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Brandon West,Mamnun M. Haq,Briget Rein,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Mamnun M. Haq,Shahana K. Hanif,Douglas M. Schneider,Justin M. Krebs,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Mamnun M. Haq,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Briget Rein,Douglas M. Schneider,Mamnun M. Haq,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Shahana K. Hanif,Brandon West,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,Douglas M. Schneider,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,Douglas M. Schneider,Mamnun M. Haq,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Douglas M. Schneider,skipped,skipped,skipped,1,8
AD: 52 ED: 065,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Brandon West,Briget Rein,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Jessica Simmons,Justin M. Krebs,Shahana K. Hanif,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Mamnun M. Haq,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Jessica Simmons,Douglas M. Schneider,Justin M. Krebs,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Briget Rein,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,Briget Rein,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Mamnun M. Haq,Douglas M. Schneider,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Briget Rein,Shahana K. Hanif,Brandon West,Douglas M. Schneider,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Justin M. Krebs,Brandon West,Douglas M. Schneider,Shahana K. Hanif,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Jessica Simmons,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Brandon West,Mamnun M. Haq,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Douglas M. Schneider,Justin M. Krebs,Shahana K. Hanif,Mamnun M. Haq,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Justin M. Krebs,Briget Rein,Brandon West,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Jessica Simmons,Justin M. Krebs,Shahana K. Hanif,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Jessica Simmons,Douglas M. Schneider,Justin M. Krebs,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,Briget Rein,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Mamnun M. Haq,Douglas M. Schneider,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,Briget Rein,Douglas M. Schneider,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,Douglas M. Schneider,Briget Rein,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Mamnun M. Haq,Jessica Simmons,Justin M. Krebs,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,Briget Rein,Douglas M. Schneider,Justin M. Krebs,Jessica Simmons,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Douglas M. Schneider,Brandon West,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Briget Rein,Shahana K. Hanif,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Jessica Simmons,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Jessica Simmons,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Briget Rein,Justin M. Krebs,Douglas M. Schneider,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Mamnun M. Haq,Justin M. Krebs,Jessica Simmons,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Mamnun M. Haq,skipped,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Douglas M. Schneider,Briget Rein,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Briget Rein,Justin M. Krebs,Douglas M. Schneider,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Douglas M. Schneider,Briget Rein,skipped,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Jessica Simmons,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 071,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Briget Rein,Shahana K. Hanif,Brandon West,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Douglas M. Schneider,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Mamnun M. Haq,Briget Rein,Justin M. Krebs,Douglas M. Schneider,Shahana K. Hanif,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Justin M. Krebs,Douglas M. Schneider,Mamnun M. Haq,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Douglas M. Schneider,Brandon West,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Briget Rein,Justin M. Krebs,Shahana K. Hanif,Mamnun M. Haq,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Mamnun M. Haq,Brandon West,Jessica Simmons,Briget Rein,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Jessica Simmons,Douglas M. Schneider,Shahana K. Hanif,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Justin M. Krebs,Mamnun M. Haq,Shahana K. Hanif,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Douglas M. Schneider,Brandon West,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Briget Rein,Brandon West,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Brandon West,skipped,skipped,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,Briget Rein,Douglas M. Schneider,1,8
AD: 52 ED: 059,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Douglas M. Schneider,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Douglas M. Schneider,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Briget Rein,Shahana K. Hanif,Douglas M. Schneider,Brandon West,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Briget Rein,Shahana K. Hanif,Douglas M. Schneider,Brandon West,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Douglas M. Schneider,Shahana K. Hanif,Jessica Simmons,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Jessica Simmons,Justin M. Krebs,Brandon West,Mamnun M. Haq,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Douglas M. Schneider,Jessica Simmons,Brandon West,Justin M. Krebs,Mamnun M. Haq,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,Briget Rein,Douglas M. Schneider,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Jessica Simmons,Shahana K. Hanif,Mamnun M. Haq,Brandon West,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Briget Rein,Jessica Simmons,Douglas M. Schneider,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,Briget Rein,skipped,1,8
AD: 52 ED: 081,DEM ABS Ballot Style 16,2021P3V1_ABS,Briget Rein,Brandon West,Shahana K. Hanif,Justin M. Krebs,Douglas M. Schneider,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Jessica Simmons,Justin M. Krebs,Douglas M. Schneider,Brandon West,Shahana K. Hanif,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Jessica Simmons,Justin M. Krebs,Briget Rein,Mamnun M. Haq,Douglas M. Schneider,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Justin M. Krebs,Douglas M. Schneider,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Justin M. Krebs,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Brandon West,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Mamnun M. Haq,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Justin M. Krebs,Jessica Simmons,Shahana K. Hanif,Briget Rein,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Brandon West,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Briget Rein,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Brandon West,Justin M. Krebs,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Brandon West,Mamnun M. Haq,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Douglas M. Schneider,Briget Rein,Justin M. Krebs,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Jessica Simmons,Justin M. Krebs,Briget Rein,Mamnun M. Haq,Douglas M. Schneider,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Douglas M. Schneider,Jessica Simmons,Justin M. Krebs,Briget Rein,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Justin M. Krebs,Jessica Simmons,Mamnun M. Haq,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Mamnun M. Haq,Brandon West,Justin M. Krebs,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Mamnun M. Haq,Brandon West,Justin M. Krebs,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Briget Rein,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Brandon West,Douglas M. Schneider,Justin M. Krebs,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Brandon West,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Douglas M. Schneider,Mamnun M. Haq,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Brandon West,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Briget Rein,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Briget Rein,Brandon West,Mamnun M. Haq,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Justin M. Krebs,Shahana K. Hanif,Mamnun M. Haq,Douglas M. Schneider,Brandon West,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Shahana K. Hanif,Justin M. Krebs,Brandon West,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Jessica Simmons,Justin M. Krebs,Shahana K. Hanif,Briget Rein,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Briget Rein,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Brandon West,Shahana K. Hanif,Justin M. Krebs,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Brandon West,Justin M. Krebs,Shahana K. Hanif,Briget Rein,Douglas M. Schneider,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Shahana K. Hanif,Jessica Simmons,Mamnun M. Haq,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 069,DEM ABS Ballot Style 6,2021P3V1_ABS,Douglas M. Schneider,Brandon West,Briget Rein,Justin M. Krebs,Shahana K. Hanif,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Jessica Simmons,Shahana K. Hanif,skipped,skipped,skipped,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Jessica Simmons,Douglas M. Schneider,Brandon West,Justin M. Krebs,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Briget Rein,Jessica Simmons,Mamnun M. Haq,Justin M. Krebs,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,Justin M. Krebs,Mamnun M. Haq,Jessica Simmons,Brandon West,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Shahana K. Hanif,skipped,skipped,skipped,skipped,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Brandon West,Shahana K. Hanif,Justin M. Krebs,Briget Rein,Douglas M. Schneider,1,8
AD: 52 ED: 093,DEM ABS Ballot Style 16,2021P3V1_ABS,Justin M. Krebs,Douglas M. Schneider,skipped,skipped,skipped,1,8
