ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,Num cands,Num seats
92100_00015_000070,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000069,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000044,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000022,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000001,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000068,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000067,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000043,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000023,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000002,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000078,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000077,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000047,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000026,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000003,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000080,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000079,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000049,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000027,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000008,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000066,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000065,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000048,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000028,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000011,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000096,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000095,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000060,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000059,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000041,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000029,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000015,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000084,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000083,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000051,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000030,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000007,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000072,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000071,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000045,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000031,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.",skipped,3,1
92100_00015_000006,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000086,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000085,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000052,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000032,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.",skipped,3,1
92100_00015_000017,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000074,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000073,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000046,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000033,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000005,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000082,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000081,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000050,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000034,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.",skipped,3,1
92100_00015_000009,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000092,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000091,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000058,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000035,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000088,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000087,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000056,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000010,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000098,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000097,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000062,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000061,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000042,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000037,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000004,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000100,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000099,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000064,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000063,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000055,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000038,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000014,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000090,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00015_000089,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000057,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00015_000039,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00015_000018,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000096,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000095,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000052,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000051,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00018_000033,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000019,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000001,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000098,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000097,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000054,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,Write-in,skipped,skipped,3,1
92100_00018_000035,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000020,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000094,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000093,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000060,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000059,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000039,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00018_000021,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000009,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000064,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000063,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000040,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000022,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000011,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000072,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000071,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000043,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000023,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000005,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000074,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000073,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000044,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000024,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000015,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000076,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000075,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00018_000046,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000025,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000006,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000062,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000061,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000041,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000002,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000092,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000091,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000068,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000067,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000045,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000027,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00018_000007,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000100,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000099,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000066,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000065,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000042,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.",skipped,3,1
92100_00018_000028,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
92100_00018_000012,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Kohlhaas, Scott A.",skipped,skipped,3,1
92100_00018_000084,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,3,1
92100_00018_000083,Ballot 21 - Type 21,Absentee,Judicial 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,"Gray, Andrew T.",skipped,skipped,3,1
